age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
36,private,215373,bachelors,13,never-married,exec-managerial,not-in-family,white,male,0,0,70,united-states,<=50K
54,private,68985,masters,14,married-civ-spouse,sales,husband,white,male,0,0,55,united-states,>50K
39,private,250157,bachelors,13,never-married,prof-specialty,not-in-family,white,female,0,0,63,united-states,<=50K
36,private,246449,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,0,60,united-states,>50K
45,private,185385,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50K
67,,407618,9th,5,divorced,,not-in-family,white,female,2050,0,40,united-states,<=50K
28,self-emp-inc,32922,assoc-voc,11,never-married,sales,not-in-family,white,male,0,0,60,united-states,<=50K
45,private,148549,some-college,10,divorced,craft-repair,not-in-family,white,male,27828,0,56,united-states,>50K
32,private,176998,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,<=50K
26,private,256000,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,99999,0,60,united-states,>50K
43,private,160246,some-college,10,divorced,prof-specialty,unmarried,black,female,0,0,40,united-states,<=50K
27,private,191822,hs-grad,9,married-civ-spouse,sales,wife,white,female,0,0,50,united-states,<=50K
26,private,115717,some-college,10,married-civ-spouse,adm-clerical,husband,white,male,0,2051,40,united-states,<=50K
43,private,108945,some-college,10,divorced,prof-specialty,unmarried,white,female,0,0,38,united-states,<=50K
45,private,101320,hs-grad,9,divorced,adm-clerical,unmarried,white,female,0,0,40,united-states,<=50K
41,private,294270,9th,5,married-civ-spouse,transport-moving,husband,white,male,0,0,35,united-states,<=50K
25,private,153841,some-college,10,never-married,adm-clerical,own-child,white,female,0,0,40,united-states,<=50K
33,private,215306,assoc-voc,11,never-married,other-service,not-in-family,white,male,0,0,40,cuba,<=50K
25,private,201413,some-college,10,never-married,other-service,unmarried,black,female,0,0,40,united-states,<=50K
21,private,265434,some-college,10,never-married,prof-specialty,own-child,white,female,0,0,30,united-states,<=50K
68,,257269,bachelors,13,married-civ-spouse,,husband,white,male,0,2377,35,united-states,>50K
73,,243030,bachelors,13,married-civ-spouse,,husband,white,male,0,0,30,united-states,<=50K
26,,188343,hs-grad,9,never-married,,unmarried,black,female,0,0,40,united-states,<=50K
40,private,141657,hs-grad,9,married-civ-spouse,exec-managerial,wife,white,female,0,0,35,united-states,>50K
46,local-gov,140219,masters,14,divorced,prof-specialty,not-in-family,white,female,8614,0,55,united-states,>50K
33,private,157446,11th,7,never-married,craft-repair,not-in-family,white,male,0,0,65,united-states,<=50K
41,private,32878,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,45,united-states,>50K
61,local-gov,176731,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,40,united-states,<=50K
20,private,324469,some-college,10,never-married,machine-op-inspct,not-in-family,white,female,0,0,40,united-states,<=50K
59,private,159937,hs-grad,9,married-civ-spouse,sales,husband,white,male,0,0,48,united-states,<=50K
42,local-gov,97277,masters,14,divorced,prof-specialty,unmarried,white,female,0,0,40,united-states,<=50K
31,private,178370,hs-grad,9,divorced,other-service,unmarried,white,female,0,0,99,united-states,>50K
57,self-emp-not-inc,138285,assoc-acdm,12,married-civ-spouse,other-service,husband,white,male,0,0,40,iran,<=50K
21,private,267040,10th,6,never-married,prof-specialty,unmarried,black,female,0,0,40,united-states,<=50K
47,private,158451,masters,14,married-civ-spouse,prof-specialty,wife,white,female,0,0,2,united-states,>50K
42,state-gov,190044,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,15024,0,50,united-states,>50K
48,private,167009,some-college,10,divorced,adm-clerical,not-in-family,white,female,0,0,48,united-states,<=50K
59,private,145574,11th,7,married-civ-spouse,adm-clerical,husband,white,male,0,0,40,united-states,<=50K
35,self-emp-inc,89622,some-college,10,married-civ-spouse,sales,husband,white,male,0,0,50,united-states,>50K
47,private,228583,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,40,,<=50K
29,private,222249,hs-grad,9,never-married,adm-clerical,other-relative,white,female,0,0,40,united-states,<=50K
39,private,183898,assoc-acdm,12,married-civ-spouse,craft-repair,husband,white,male,7688,0,60,germany,>50K
39,private,481060,hs-grad,9,divorced,sales,unmarried,white,female,0,0,40,united-states,<=50K
51,private,138852,hs-grad,9,married-civ-spouse,tech-support,husband,white,male,0,0,40,united-states,<=50K
30,private,280069,some-college,10,never-married,sales,not-in-family,white,female,0,0,48,united-states,<=50K
21,private,210165,9th,5,married-spouse-absent,handlers-cleaners,own-child,white,male,0,0,40,united-states,<=50K
33,private,342730,some-college,10,married-civ-spouse,sales,husband,white,male,0,0,52,united-states,<=50K
19,self-emp-inc,170125,hs-grad,9,never-married,sales,own-child,white,male,0,0,40,united-states,<=50K
26,private,142506,bachelors,13,never-married,prof-specialty,unmarried,black,female,0,0,35,united-states,<=50K
59,private,135617,11th,7,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50K
40,private,327573,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50K
39,private,164712,some-college,10,never-married,transport-moving,unmarried,white,male,0,0,40,united-states,<=50K
24,private,438839,bachelors,13,never-married,sales,not-in-family,white,male,0,0,40,united-states,<=50K
21,private,100462,assoc-voc,11,never-married,exec-managerial,own-child,white,female,2174,0,60,united-states,<=50K
39,local-gov,116666,hs-grad,9,never-married,protective-serv,own-child,amer-indian-eskimo,male,4650,0,48,united-states,<=50K
33,private,160784,10th,6,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50K
56,private,100776,hs-grad,9,married-civ-spouse,sales,wife,white,female,0,0,50,united-states,<=50K
48,self-emp-not-inc,30840,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,5013,0,45,united-states,<=50K
27,state-gov,271243,some-college,10,divorced,adm-clerical,unmarried,black,male,0,0,40,jamaica,<=50K
36,self-emp-not-inc,129150,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,0,0,50,united-states,>50K
45,private,184277,assoc-voc,11,divorced,adm-clerical,unmarried,white,female,0,0,55,united-states,>50K
45,private,102096,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,,>50K
39,private,746786,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,55,united-states,>50K
57,private,199847,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,15024,0,60,united-states,>50K
48,private,139290,10th,6,separated,machine-op-inspct,own-child,white,female,0,0,48,united-states,<=50K
56,self-emp-not-inc,179594,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,48,united-states,<=50K
32,private,255424,bachelors,13,married-civ-spouse,sales,husband,white,male,0,0,60,united-states,>50K
18,self-emp-not-inc,258474,10th,6,never-married,farming-fishing,own-child,white,male,0,0,40,united-states,<=50K
36,,187167,hs-grad,9,separated,,not-in-family,white,female,0,0,30,united-states,<=50K
44,federal-gov,320071,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,>50K
62,self-emp-not-inc,158712,hs-grad,9,never-married,other-service,unmarried,white,female,0,0,6,united-states,<=50K
66,,206560,hs-grad,9,widowed,,not-in-family,other,female,0,0,35,puerto-rico,<=50K
41,private,170230,bachelors,13,divorced,exec-managerial,unmarried,white,female,0,0,45,united-states,<=50K
35,private,172186,some-college,10,separated,craft-repair,not-in-family,white,male,0,0,40,united-states,<=50K
42,private,250536,some-college,10,separated,other-service,unmarried,black,female,0,0,21,haiti,<=50K
33,private,139057,masters,14,married-civ-spouse,tech-support,husband,asian-pac-islander,male,0,0,50,united-states,>50K
39,private,192251,hs-grad,9,never-married,adm-clerical,own-child,white,female,0,0,40,united-states,>50K
67,self-emp-inc,330144,masters,14,married-civ-spouse,sales,husband,white,male,0,0,48,united-states,>50K
67,private,105252,some-college,10,divorced,adm-clerical,not-in-family,white,male,7978,0,35,united-states,<=50K
36,federal-gov,67317,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,0,0,40,united-states,<=50K
29,local-gov,214706,hs-grad,9,never-married,other-service,unmarried,white,female,0,0,40,united-states,<=50K
37,private,37238,bachelors,13,never-married,exec-managerial,not-in-family,white,male,0,0,45,united-states,<=50K
48,self-emp-inc,148995,bachelors,13,divorced,sales,not-in-family,white,male,0,0,60,united-states,>50K
33,private,215288,11th,7,never-married,handlers-cleaners,own-child,black,male,0,0,40,united-states,<=50K
33,private,181091,bachelors,13,married-civ-spouse,adm-clerical,husband,white,male,0,0,60,iran,>50K
56,private,184553,10th,6,divorced,craft-repair,not-in-family,white,male,0,0,56,united-states,<=50K
36,state-gov,243666,hs-grad,9,divorced,adm-clerical,own-child,black,female,0,0,40,united-states,<=50K
37,private,22463,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,0,1977,40,united-states,>50K
90,private,51744,hs-grad,9,never-married,other-service,not-in-family,black,male,0,2206,40,united-states,<=50K
42,local-gov,263871,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,0,0,8,united-states,<=50K
67,,274451,7th-8th,4,married-civ-spouse,,husband,white,male,0,0,40,united-states,<=50K
33,private,196385,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,37,united-states,>50K
21,private,143062,hs-grad,9,never-married,machine-op-inspct,own-child,white,male,0,0,40,united-states,<=50K
27,private,36440,bachelors,13,never-married,sales,not-in-family,white,female,0,0,40,united-states,<=50K
21,private,230248,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,0,0,25,united-states,<=50K
18,,298133,some-college,10,never-married,,own-child,white,male,0,0,40,united-states,<=50K
58,private,33725,masters,14,divorced,prof-specialty,not-in-family,white,male,0,0,20,united-states,<=50K
17,private,100828,some-college,10,never-married,adm-clerical,own-child,white,male,0,0,20,united-states,<=50K
78,,292019,7th-8th,4,married-civ-spouse,,husband,white,male,0,0,20,united-states,<=50K
33,private,80058,hs-grad,9,never-married,other-service,own-child,white,male,0,0,48,united-states,<=50K
34,self-emp-inc,154227,some-college,10,never-married,sales,not-in-family,white,male,0,0,75,united-states,<=50K
42,private,245626,hs-grad,9,married-civ-spouse,craft-repair,husband,amer-indian-eskimo,male,0,0,60,united-states,<=50K
48,self-emp-not-inc,162236,masters,14,widowed,exec-managerial,unmarried,white,female,0,0,40,,>50K
34,private,33117,some-college,10,married-civ-spouse,other-service,husband,white,male,0,0,40,united-states,<=50K
38,private,82552,hs-grad,9,never-married,handlers-cleaners,not-in-family,white,male,594,0,50,united-states,<=50K
37,self-emp-not-inc,352882,hs-grad,9,divorced,exec-managerial,not-in-family,asian-pac-islander,female,0,0,70,south,>50K
19,,308064,hs-grad,9,never-married,,not-in-family,black,female,0,0,40,united-states,<=50K
17,private,218124,11th,7,never-married,sales,own-child,white,female,0,0,20,united-states,<=50K
27,,182386,11th,7,divorced,,unmarried,white,female,0,0,35,united-states,<=50K
36,federal-gov,153066,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,>50K
38,private,607848,bachelors,13,married-civ-spouse,sales,husband,white,male,0,0,40,united-states,>50K
48,private,155509,some-college,10,never-married,craft-repair,not-in-family,black,female,0,0,40,united-states,<=50K
25,private,200408,assoc-acdm,12,never-married,craft-repair,own-child,white,male,0,0,40,united-states,<=50K
49,private,235683,some-college,10,married-civ-spouse,sales,wife,white,female,0,0,40,united-states,>50K
40,private,272960,assoc-acdm,12,married-civ-spouse,tech-support,husband,white,male,0,0,42,united-states,>50K
22,private,50058,some-college,10,never-married,adm-clerical,not-in-family,white,female,0,0,35,united-states,<=50K
35,local-gov,116960,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,1887,40,united-states,>50K
43,federal-gov,347720,bachelors,13,never-married,tech-support,not-in-family,white,male,0,0,50,united-states,<=50K
21,private,61777,some-college,10,never-married,craft-repair,not-in-family,white,male,0,0,70,united-states,<=50K
46,private,176552,11th,7,divorced,prof-specialty,unmarried,amer-indian-eskimo,male,0,0,40,united-states,>50K
34,local-gov,51543,some-college,10,never-married,other-service,not-in-family,white,male,0,0,48,united-states,<=50K
37,private,238433,1st-4th,2,married-civ-spouse,transport-moving,husband,white,male,0,0,40,cuba,<=50K
17,private,99161,10th,6,never-married,other-service,own-child,white,male,0,0,8,united-states,<=50K
57,federal-gov,170603,some-college,10,married-civ-spouse,adm-clerical,husband,white,male,0,0,40,united-states,>50K
46,private,191389,hs-grad,9,married-civ-spouse,exec-managerial,wife,white,female,0,0,28,united-states,>50K
39,private,91711,masters,14,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50K
30,federal-gov,295010,bachelors,13,never-married,protective-serv,not-in-family,white,female,0,0,60,united-states,>50K
23,private,177526,bachelors,13,never-married,exec-managerial,not-in-family,white,male,0,0,40,united-states,<=50K
56,self-emp-not-inc,385632,7th-8th,4,divorced,other-service,unmarried,white,female,0,0,40,united-states,<=50K
21,private,253190,hs-grad,9,never-married,other-service,own-child,white,male,0,0,40,united-states,<=50K
40,private,117917,hs-grad,9,married-civ-spouse,prof-specialty,husband,amer-indian-eskimo,male,0,0,50,united-states,<=50K
61,private,181219,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,1848,40,united-states,>50K
44,private,191256,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50K
30,private,170154,bachelors,13,never-married,tech-support,not-in-family,white,female,0,0,40,united-states,>50K
31,private,265706,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,7298,0,40,united-states,>50K
63,self-emp-not-inc,125178,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,>50K
34,private,231238,9th,5,separated,farming-fishing,unmarried,black,male,0,0,40,united-states,<=50K
54,private,117674,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,>50K
61,,175032,hs-grad,9,married-civ-spouse,,husband,white,male,0,0,40,united-states,<=50K
28,,123147,some-college,10,married-civ-spouse,,wife,white,female,0,1887,40,united-states,>50K
42,private,31387,doctorate,16,married-spouse-absent,prof-specialty,unmarried,amer-indian-eskimo,female,0,0,40,united-states,<=50K
30,private,122042,masters,14,married-civ-spouse,exec-managerial,husband,white,male,0,0,45,united-states,>50K
18,private,387568,10th,6,never-married,sales,own-child,white,male,0,0,10,united-states,<=50K
58,private,343957,bachelors,13,divorced,sales,not-in-family,white,male,0,0,50,united-states,<=50K
25,private,135568,9th,5,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,40,united-states,<=50K
